audio path,prompt,length
dataset\audio\MC02Session1wav_headMic0085.wav,park,4
dataset\audio\FC02Session3wav_headMic0729.wav,born,4
dataset\audio\FC02Session3wav_headMic0756.wav,sail,4
dataset\audio\FC02Session3wav_headMic0728.wav,born,4
dataset\audio\MC03Session1wav_headMic0085.wav,torn,4
dataset\audio\FC03Session1wav_headMic0306.wav,five,4
dataset\audio\MC02Session1wav_headMic0070.wav,dark,4
dataset\audio\FC02Session3wav_headMic0715.wav,cork,4
dataset\audio\FC02Session3wav_headMic0717.wav,with,4
dataset\audio\MC02Session1wav_headMic0072.wav,corn,4
dataset\audio\MC02Session1wav_headMic0073.wav,warm,4
dataset\audio\FC02Session3wav_headMic0718.wav,form,4
dataset\audio\FC02Session3wav_headMic0719.wav,ship,4
dataset\audio\FC02Session3wav_headMic0720.wav,ache,4
dataset\audio\FC02Session3wav_headMic0721.wav,dash,4
dataset\audio\MC02Session1wav_headMic0075.wav,farm,4
dataset\audio\MC03Session1wav_headMic0090.wav,beat,4
dataset\audio\MC02Session1wav_headMic0077.wav,warm,4
dataset\audio\MC03Session1wav_headMic0088.wav,ship,4
dataset\audio\FC02Session3wav_headMic0725.wav,ball,4
dataset\audio\FC03Session1wav_headMic0295.wav,lair,4
dataset\audio\FC03Session1wav_headMic0294.wav,leak,4
dataset\audio\FC02Session3wav_headMic0727.wav,hall,4
dataset\audio\FC02Session3wav_headMic0810.wav,feel,4
dataset\audio\FC02Session3wav_headMic0757.wav,wipe,4
dataset\audio\MC03Session1wav_headMic0067.wav,slip,4
dataset\audio\FC03Session1wav_headMic0278.wav,hill,4
dataset\audio\FC03Session1wav_headMic0276.wav,dark,4
dataset\audio\FC02Session3wav_headMic0788.wav,boot,4
dataset\audio\FC02Session3wav_headMic0789.wav,paid,4
dataset\audio\FC02Session3wav_headMic0791.wav,wall,4
dataset\audio\FC02Session3wav_headMic0792.wav,fool,4
dataset\audio\FC02Session3wav_headMic0794.wav,fell,4
dataset\audio\FC03Session1wav_headMic0275.wav,leak,4
dataset\audio\FC02Session3wav_headMic0795.wav,boat,4
dataset\audio\FC03Session1wav_headMic0274.wav,sigh,4
dataset\audio\FC02Session3wav_headMic0796.wav,ramp,4
dataset\audio\FC02Session3wav_headMic0797.wav,tall,4
dataset\audio\MC03Session1wav_headMic0040.wav,weed,4
dataset\audio\MC03Session1wav_headMic0039.wav,park,4
dataset\audio\MC03Session1wav_headMic0038.wav,dark,4
dataset\audio\FC02Session3wav_headMic0806.wav,pain,4
dataset\audio\FC02Session3wav_headMic0808.wav,fall,4
dataset\audio\FC02Session3wav_headMic0786.wav,beat,4
dataset\audio\MC02Session1wav_headMic0086.wav,rage,4
dataset\audio\MC02Session1wav_headMic0095.wav,ship,4
dataset\audio\MC02Session1wav_headMic0094.wav,rate,4
dataset\audio\FC02Session3wav_headMic0762.wav,tail,4
dataset\audio\MC02Session1wav_headMic0092.wav,torn,4
dataset\audio\MC03Session1wav_headMic0063.wav,warm,4
dataset\audio\FC02Session3wav_headMic0765.wav,torn,4
dataset\audio\FC02Session3wav_headMic0766.wav,blow,4
dataset\audio\FC02Session3wav_headMic0767.wav,hall,4
dataset\audio\MC03Session1wav_headMic0056.wav,feed,4
dataset\audio\FC02Session3wav_headMic0771.wav,hail,4
dataset\audio\FC02Session3wav_headMic0772.wav,pole,4
dataset\audio\MC03Session1wav_headMic0055.wav,rate,4
dataset\audio\FC02Session3wav_headMic0774.wav,each,4
dataset\audio\MC03Session1wav_headMic0053.wav,corn,4
dataset\audio\MC03Session1wav_headMic0046.wav,feet,4
dataset\audio\FC02Session3wav_headMic0777.wav,able,4
dataset\audio\FC02Session3wav_headMic0779.wav,hall,4
dataset\audio\MC02Session1wav_headMic0093.wav,race,4
dataset\audio\FC02Session3wav_headMic0780.wav,beat,4
dataset\audio\FC02Session3wav_headMic0784.wav,page,4
dataset\audio\MC03Session1wav_headMic0094.wav,knew,4
dataset\audio\MC02Session1wav_headMic0132.wav,slay,4
dataset\audio\MC02Session2wav_headMic0021.wav,zulu,4
dataset\audio\FC03Session1wav_headMic0041.wav,race,4
dataset\audio\MC02Session1wav_headMic0270.wav,mike,4
dataset\audio\FC03Session1wav_headMic0046.wav,warm,4
dataset\audio\MC02Session1wav_headMic0267.wav,seed,4
dataset\audio\MC02Session1wav_headMic0265.wav,leak,4
dataset\audio\FC03Session1wav_headMic0166.wav,tile,4
dataset\audio\FC03Session1wav_headMic0051.wav,beat,4
dataset\audio\MC02Session1wav_headMic0176.wav,boot,4
dataset\audio\FC03Session1wav_headMic0164.wav,fate,4
dataset\audio\MC02Session1wav_headMic0257.wav,rich,4
dataset\audio\FC03Session1wav_headMic0056.wav,slip,4
dataset\audio\FC03Session1wav_headMic0163.wav,hear,4
dataset\audio\FC03Session1wav_headMic0058.wav,torn,4
dataset\audio\MC02Session1wav_headMic0181.wav,deer,4
dataset\audio\MC02Session1wav_headMic0254.wav,suit,4
dataset\audio\FC03Session1wav_headMic0061.wav,corn,4
dataset\audio\FC03Session1wav_headMic0062.wav,feet,4
dataset\audio\FC03Session1wav_headMic0168.wav,hate,4
dataset\audio\MC02Session1wav_headMic0182.wav,mere,4
dataset\audio\MC02Session1wav_headMic0276.wav,take,4
dataset\audio\MC02Session1wav_headMic0279.wav,zero,4
dataset\audio\FC03Session1wav_headMic0018.wav,knew,4
dataset\audio\FC03Session1wav_headMic0019.wav,rage,4
dataset\audio\FC03Session1wav_headMic0020.wav,rage,4
dataset\audio\FC03Session1wav_headMic0178.wav,sigh,4
dataset\audio\MC02Session1wav_headMic0293.wav,echo,4
dataset\audio\FC03Session1wav_headMic0027.wav,knee,4
dataset\audio\FC03Session1wav_headMic0177.wav,slay,4
dataset\audio\FC03Session1wav_headMic0176.wav,rock,4
dataset\audio\MC02Session1wav_headMic0292.wav,park,4
dataset\audio\MC02Session1wav_headMic0291.wav,golf,4
dataset\audio\MC02Session1wav_headMic0290.wav,city,4
dataset\audio\MC02Session1wav_headMic0289.wav,reek,4
dataset\audio\MC02Session1wav_headMic0167.wav,sigh,4
dataset\audio\MC02Session1wav_headMic0283.wav,lair,4
dataset\audio\FC03Session1wav_headMic0174.wav,suit,4
dataset\audio\MC02Session1wav_headMic0171.wav,knot,4
dataset\audio\MC02Session1wav_headMic0282.wav,nine,4
dataset\audio\MC02Session1wav_headMic0173.wav,sway,4
dataset\audio\FC03Session1wav_headMic0014.wav,down,4
dataset\audio\MC02Session1wav_headMic0183.wav,slip,4
dataset\audio\FC03Session1wav_headMic0064.wav,raid,4
dataset\audio\FC03Session1wav_headMic0099.wav,grow,4
dataset\audio\FC03Session1wav_headMic0101.wav,form,4
dataset\audio\FC03Session1wav_headMic0103.wav,left,4
dataset\audio\FC03Session1wav_headMic0106.wav,knew,4
dataset\audio\MC02Session1wav_headMic0219.wav,bear,4
dataset\audio\FC03Session1wav_headMic0111.wav,horn,4
dataset\audio\FC03Session1wav_headMic0114.wav,feed,4
dataset\audio\FC03Session1wav_headMic0146.wav,root,4
dataset\audio\MC02Session1wav_headMic0215.wav,slip,4
dataset\audio\MC02Session1wav_headMic0196.wav,gnaw,4
dataset\audio\FC03Session1wav_headMic0122.wav,meat,4
dataset\audio\FC03Session1wav_headMic0123.wav,hair,4
dataset\audio\FC03Session1wav_headMic0125.wav,warm,4
dataset\audio\MC02Session1wav_headMic0211.wav,knew,4
dataset\audio\MC02Session1wav_headMic0199.wav,sigh,4
dataset\audio\FC03Session1wav_headMic0131.wav,bear,4
dataset\audio\MC02Session1wav_headMic0205.wav,hate,4
dataset\audio\FC03Session1wav_headMic0096.wav,farm,4
dataset\audio\MC02Session1wav_headMic0249.wav,tile,4
dataset\audio\FC03Session1wav_headMic0094.wav,beat,4
dataset\audio\FC03Session1wav_headMic0148.wav,menu,4
dataset\audio\FC03Session1wav_headMic0066.wav,know,4
dataset\audio\FC03Session1wav_headMic0067.wav,glow,4
dataset\audio\FC03Session1wav_headMic0068.wav,weed,4
dataset\audio\MC02Session1wav_headMic0245.wav,sigh,4
dataset\audio\FC03Session1wav_headMic0156.wav,gnaw,4
dataset\audio\MC02Session1wav_headMic0186.wav,hear,4
dataset\audio\FC03Session1wav_headMic0078.wav,dark,4
dataset\audio\MC02Session1wav_headMic0189.wav,fear,4
dataset\audio\FC03Session1wav_headMic0081.wav,goat,4
dataset\audio\FC03Session1wav_headMic0082.wav,ship,4
dataset\audio\MC02Session1wav_headMic0236.wav,here,4
dataset\audio\FC03Session1wav_headMic0086.wav,beta,4
dataset\audio\FC03Session1wav_headMic0087.wav,fair,4
dataset\audio\MC02Session1wav_headMic0190.wav,wish,4
dataset\audio\MC02Session1wav_headMic0229.wav,side,4
dataset\audio\FC03Session1wav_headMic0090.wav,rake,4
dataset\audio\FC03Session1wav_headMic0091.wav,rave,4
dataset\audio\FC03Session1wav_headMic0093.wav,feet,4
dataset\audio\FC02Session3wav_headMic0909.wav,rain,4
dataset\audio\FC03Session1wav_headMic0013.wav,park,4
dataset\audio\MC02Session1wav_headMic0160.wav,menu,4
dataset\audio\MC02Session1wav_headMic0139.wav,pile,4
dataset\audio\MC02Session1wav_headMic0365.wav,much,4
dataset\audio\MC02Session1wav_headMic0363.wav,leak,4
dataset\audio\FC02Session3wav_headMic0940.wav,pain,4
dataset\audio\MC02Session1wav_headMic0144.wav,know,4
dataset\audio\FC02Session3wav_headMic0946.wav,shut,4
dataset\audio\FC02Session3wav_headMic0948.wav,grow,4
dataset\audio\FC02Session3wav_headMic0949.wav,left,4
dataset\audio\MC02Session1wav_headMic0352.wav,mush,4
dataset\audio\MC02Session1wav_headMic0147.wav,back,4
dataset\audio\MC02Session1wav_headMic0350.wav,sell,4
dataset\audio\MC02Session1wav_headMic0349.wav,spit,4
dataset\audio\FC02Session3wav_headMic0954.wav,bust,4
dataset\audio\FC03Session1wav_headMic0207.wav,four,4
dataset\audio\FC02Session3wav_headMic0956.wav,both,4
dataset\audio\FC02Session3wav_headMic0957.wav,dusk,4
dataset\audio\FC02Session3wav_headMic0958.wav,slim,4
dataset\audio\MC02Session1wav_headMic0135.wav,toot,4
dataset\audio\MC02Session1wav_headMic0148.wav,play,4
dataset\audio\MC02Session1wav_headMic0368.wav,kilo,4
dataset\audio\MC02Session1wav_headMic0134.wav,four,4
dataset\audio\MC02Session2wav_headMic0020.wav,nice,4
dataset\audio\MC02Session2wav_headMic0019.wav,fork,4
dataset\audio\MC02Session2wav_headMic0014.wav,best,4
dataset\audio\FC02Session3wav_headMic0920.wav,book,4
dataset\audio\FC03Session1wav_headMic0218.wav,knot,4
dataset\audio\MC02Session1wav_headMic0388.wav,sign,4
dataset\audio\MC02Session1wav_headMic0387.wav,part,4
dataset\audio\FC03Session1wav_headMic0217.wav,play,4
dataset\audio\FC02Session3wav_headMic0390.wav,wise,4
dataset\audio\FC02Session3wav_headMic0926.wav,rust,4
dataset\audio\MC02Session1wav_headMic0133.wav,peer,4
dataset\audio\FC02Session3wav_headMic0927.wav,slip,4
dataset\audio\MC02Session1wav_headMic0382.wav,side,4
dataset\audio\MC02Session1wav_headMic0381.wav,dart,4
dataset\audio\FC02Session3wav_headMic0931.wav,limb,4
dataset\audio\MC02Session1wav_headMic0373.wav,cart,4
dataset\audio\MC02Session1wav_headMic0372.wav,darn,4
dataset\audio\FC02Session3wav_headMic0934.wav,musk,4
dataset\audio\MC02Session1wav_headMic0165.wav,fate,4
dataset\audio\FC03Session1wav_headMic0201.wav,near,4
dataset\audio\FC03Session1wav_headMic0199.wav,wish,4
dataset\audio\MC02Session1wav_headMic0154.wav,rock,4
dataset\audio\FC03Session1wav_headMic0188.wav,knew,4
dataset\audio\MC02Session1wav_headMic0306.wav,hark,4
dataset\audio\FC02Session3wav_headMic0992.wav,slid,4
dataset\audio\FC02Session3wav_headMic0993.wav,bowl,4
dataset\audio\FC02Session3wav_headMic0994.wav,list,4
dataset\audio\MC02Session1wav_headMic0305.wav,lick,4
dataset\audio\MC02Session1wav_headMic0303.wav,hill,4
dataset\audio\MC02Session1wav_headMic0301.wav,barn,4
dataset\audio\MC02Session1wav_headMic0300.wav,cake,4
dataset\audio\MC02Session1wav_headMic0156.wav,area,4
dataset\audio\MC02Session1wav_headMic0298.wav,leak,4
dataset\audio\FC03Session1wav_headMic0005.wav,born,4
dataset\audio\MC02Session1wav_headMic0159.wav,loop,4
dataset\audio\FC03Session1wav_headMic0009.wav,rain,4
dataset\audio\FC03Session1wav_headMic0010.wav,rate,4
dataset\audio\FC03Session1wav_headMic0012.wav,feed,4
dataset\audio\MC02Session1wav_headMic0153.wav,near,4
dataset\audio\MC02Session1wav_headMic0345.wav,dark,4
dataset\audio\MC02Session1wav_headMic0312.wav,sigh,4
dataset\audio\MC02Session1wav_headMic0316.wav,papa,4
dataset\audio\MC02Session1wav_headMic0338.wav,chop,4
dataset\audio\MC02Session1wav_headMic0149.wav,suit,4
dataset\audio\M04Session2wav_headMic0287.wav,spit,4
dataset\audio\MC02Session1wav_headMic0151.wav,much,4
dataset\audio\MC02Session1wav_headMic0336.wav,five,4
dataset\audio\MC02Session1wav_headMic0335.wav,five,4
dataset\audio\FC02Session3wav_headMic0969.wav,lisp,4
dataset\audio\FC03Session1wav_headMic0194.wav,know,4
dataset\audio\MC02Session1wav_headMic0330.wav,harp,4
dataset\audio\FC02Session3wav_headMic0973.wav,tore,4
dataset\audio\MC02Session1wav_headMic0327.wav,fill,4
dataset\audio\FC02Session3wav_headMic0977.wav,glib,4
dataset\audio\FC03Session1wav_headMic0193.wav,boot,4
dataset\audio\FC02Session3wav_headMic0978.wav,rage,4
dataset\audio\MC02Session1wav_headMic0324.wav,tell,4
dataset\audio\MC02Session1wav_headMic0323.wav,blow,4
dataset\audio\FC03Session1wav_headMic0191.wav,sigh,4
dataset\audio\MC02Session1wav_headMic0313.wav,lima,4
dataset\audio\FC02Session3wav_headMic0711.wav,wine,4
dataset\audio\FC02Session3wav_headMic0754.wav,blow,4
dataset\audio\FC02Session3wav_headMic0709.wav,wart,4
dataset\audio\MC03Session1wav_headMic0207.wav,peer,4
dataset\audio\MC03Session1wav_headMic0204.wav,knot,4
dataset\audio\FC03Session2wav_headMic0012.wav,hand,4
dataset\audio\FC02Session3wav_headMic0526.wav,seat,4
dataset\audio\FC02Session3wav_headMic0527.wav,lies,4
dataset\audio\FC03Session2wav_headMic0010.wav,walk,4
dataset\audio\MC03Session1wav_headMic0201.wav,slip,4
dataset\audio\FC02Session3wav_headMic0521.wav,dock,4
dataset\audio\MC01Session3wav_headMic0389.wav,each,4
dataset\audio\FC03Session2wav_headMic0008.wav,dead,4
dataset\audio\MC03Session1wav_headMic0196.wav,tile,4
dataset\audio\MC01Session3wav_headMic0390.wav,sold,4
dataset\audio\FC02Session3wav_headMic0533.wav,ache,4
dataset\audio\FC02Session3wav_headMic0534.wav,ease,4
dataset\audio\MC03Session1wav_headMic0194.wav,knew,4
dataset\audio\FC02Session3wav_headMic0539.wav,rake,4
dataset\audio\MC03Session1wav_headMic0197.wav,sigh,4
dataset\audio\FC02Session3wav_headMic0541.wav,leap,4
dataset\audio\MC01Session3wav_headMic0387.wav,full,4
dataset\audio\MC01Session3wav_headMic0378.wav,ball,4
dataset\audio\MC01Session3wav_headMic0371.wav,bull,4
dataset\audio\MC03Session1wav_headMic0219.wav,back,4
dataset\audio\MC03Session1wav_headMic0218.wav,mere,4
dataset\audio\FC03Session2wav_headMic0027.wav,sing,4
dataset\audio\FC02Session3wav_headMic0501.wav,leap,4
dataset\audio\FC03Session2wav_headMic0026.wav,left,4
dataset\audio\FC02Session3wav_headMic0502.wav,feet,4
dataset\audio\MC01Session3wav_headMic0383.wav,fall,4
dataset\audio\MC01Session3wav_headMic0374.wav,tall,4
dataset\audio\FC02Session3wav_headMic0509.wav,ache,4
dataset\audio\FC02Session3wav_headMic0510.wav,meat,4
dataset\audio\FC03Session2wav_headMic0021.wav,hand,4
dataset\audio\MC03Session1wav_headMic0212.wav,here,4
dataset\audio\MC03Session1wav_headMic0210.wav,loop,4
dataset\audio\FC02Session3wav_headMic0513.wav,beef,4
dataset\audio\MC01Session3wav_headMic0376.wav,fool,4
dataset\audio\FC02Session3wav_headMic0505.wav,tail,4
dataset\audio\MC01Session3wav_headMic0370.wav,able,4
dataset\audio\MC01Session3wav_headMic0396.wav,ramp,4
dataset\audio\FC02Session3wav_headMic0543.wav,ease,4
dataset\audio\FC03Session1wav_headMic0392.wav,city,4
dataset\audio\FC02Session3wav_headMic0566.wav,leak,4
dataset\audio\MC03Session1wav_headMic0174.wav,gnaw,4
dataset\audio\FC02Session3wav_headMic0571.wav,hail,4
dataset\audio\FC03Session1wav_headMic0390.wav,park,4
dataset\audio\FC03Session1wav_headMic0389.wav,cart,4
dataset\audio\FC02Session3wav_headMic0576.wav,heat,4
dataset\audio\MC01Session3wav_headMic0408.wav,soul,4
dataset\audio\FC02Session3wav_headMic0577.wav,cash,4
dataset\audio\FC02Session3wav_headMic0578.wav,duck,4
dataset\audio\FC03Session1wav_headMic0384.wav,darn,4
dataset\audio\FC02Session3wav_headMic0581.wav,tile,4
dataset\audio\FC02Session3wav_headMic0584.wav,harm,4
dataset\audio\MC03Session1wav_headMic0166.wav,wish,4
dataset\audio\FC02Session3wav_headMic0589.wav,fell,4
dataset\audio\FC03Session1wav_headMic0381.wav,seed,4
dataset\audio\MC01Session3wav_headMic0418.wav,pole,4
dataset\audio\FC02Session3wav_headMic0542.wav,rise,4
dataset\audio\MC03Session1wav_headMic0179.wav,area,4
dataset\audio\FC02Session3wav_headMic0561.wav,pill,4
dataset\audio\MC01Session3wav_headMic0398.wav,wall,4
dataset\audio\MC03Session1wav_headMic0191.wav,sigh,4
dataset\audio\FC02Session3wav_headMic0546.wav,full,4
dataset\audio\MC03Session1wav_headMic0189.wav,root,4
dataset\audio\FC02Session3wav_headMic0549.wav,peas,4
dataset\audio\FC03Session1wav_headMic0405.wav,kilo,4
dataset\audio\FC03Session1wav_headMic0402.wav,blow,4
dataset\audio\FC02Session3wav_headMic0562.wav,sell,4
dataset\audio\MC01Session3wav_headMic0401.wav,mall,4
dataset\audio\MC01Session3wav_headMic0402.wav,pull,4
dataset\audio\MC01Session3wav_headMic0404.wav,beat,4
dataset\audio\FC03Session1wav_headMic0398.wav,side,4
dataset\audio\FC02Session3wav_headMic0559.wav,tall,4
dataset\audio\MC01Session3wav_headMic0406.wav,boot,4
dataset\audio\MC03Session1wav_headMic0184.wav,rock,4
dataset\audio\FC03Session1wav_headMic0395.wav,mike,4
dataset\audio\FC02Session3wav_headMic0710.wav,wack,4
dataset\audio\MC01Session3wav_headMic0369.wav,page,4
dataset\audio\FC02Session3wav_headMic0490.wav,meat,4
dataset\audio\FC02Session3wav_headMic0487.wav,zero,4
dataset\audio\MC03Session1wav_headMic0285.wav,tell,4
dataset\audio\MC01Session3wav_headMic0356.wav,fell,4
dataset\audio\FC02Session3wav_headMic0417.wav,reap,4
dataset\audio\FC02Session3wav_headMic0418.wav,hail,4
dataset\audio\FC03Session2wav_headMic0049.wav,rock,4
dataset\audio\FC02Session3wav_headMic0419.wav,code,4
dataset\audio\MC01Session3wav_headMic0361.wav,pain,4
dataset\audio\FC02Session3wav_headMic0414.wav,hash,4
dataset\audio\MC03Session1wav_headMic0283.wav,sigh,4
dataset\audio\FC02Session3wav_headMic0425.wav,four,4
dataset\audio\FC02Session3wav_headMic0426.wav,nine,4
dataset\audio\FC02Session3wav_headMic0428.wav,Pete,4
dataset\audio\MC03Session1wav_headMic0271.wav,hark,4
dataset\audio\MC03Session1wav_headMic0270.wav,dart,4
dataset\audio\FC03Session2wav_headMic0043.wav,ship,4
dataset\audio\FC02Session3wav_headMic0431.wav,gash,4
dataset\audio\FC02Session3wav_headMic0421.wav,beam,4
dataset\audio\MC03Session1wav_headMic0269.wav,leak,4
dataset\audio\MC03Session1wav_headMic0287.wav,hill,4
dataset\audio\MC01Session3wav_headMic0355.wav,pace,4
dataset\audio\FC03Session2wav_headMic0059.wav,four,4
dataset\audio\FC02Session3wav_headMic0393.wav,bend,4
dataset\audio\FC02Session3wav_headMic0394.wav,muck,4
dataset\audio\MC01Session3wav_headMic0350.wav,boat,4
dataset\audio\MC03Session1wav_headMic0301.wav,lick,4
dataset\audio\MC03Session1wav_headMic0298.wav,darn,4
dataset\audio\FC02Session3wav_headMic0397.wav,cake,4
dataset\audio\FC02Session3wav_headMic0409.wav,coat,4
dataset\audio\FC03Session2wav_headMic0057.wav,sand,4
dataset\audio\MC03Session1wav_headMic0295.wav,side,4
dataset\audio\MC01Session3wav_headMic0352.wav,fold,4
dataset\audio\FC02Session3wav_headMic0402.wav,five,4
dataset\audio\MC01Session3wav_headMic0353.wav,bank,4
dataset\audio\FC02Session3wav_headMic0405.wav,nine,4
dataset\audio\FC03Session2wav_headMic0053.wav,knot,4
dataset\audio\FC02Session3wav_headMic0408.wav,neat,4
dataset\audio\MC03Session1wav_headMic0296.wav,lair,4
dataset\audio\MC03Session1wav_headMic0267.wav,sign,4
dataset\audio\FC02Session3wav_headMic0437.wav,reap,4
dataset\audio\MC03Session1wav_headMic0266.wav,mush,4
dataset\audio\FC03Session2wav_headMic0037.wav,sink,4
dataset\audio\FC03Session2wav_headMic0036.wav,rock,4
dataset\audio\MC03Session1wav_headMic0239.wav,much,4
dataset\audio\FC02Session3wav_headMic0472.wav,seat,4
dataset\audio\MC03Session1wav_headMic0237.wav,sway,4
dataset\audio\FC02Session3wav_headMic0474.wav,food,4
dataset\audio\FC03Session2wav_headMic0034.wav,nice,4
dataset\audio\MC03Session1wav_headMic0242.wav,suit,4
dataset\audio\FC02Session3wav_headMic0475.wav,reef,4
dataset\audio\FC02Session3wav_headMic0479.wav,spit,4
dataset\audio\FC02Session3wav_headMic0480.wav,fork,4
dataset\audio\FC03Session2wav_headMic0033.wav,nest,4
dataset\audio\MC03Session1wav_headMic0233.wav,menu,4
dataset\audio\MC03Session1wav_headMic0232.wav,four,4
dataset\audio\MC03Session1wav_headMic0230.wav,near,4
dataset\audio\MC03Session1wav_headMic0227.wav,pile,4
dataset\audio\MC03Session1wav_headMic0236.wav,boot,4
dataset\audio\MC03Session1wav_headMic0243.wav,toot,4
dataset\audio\FC02Session3wav_headMic0466.wav,nice,4
dataset\audio\FC02Session3wav_headMic0465.wav,dock,4
dataset\audio\MC03Session1wav_headMic0265.wav,spit,4
dataset\audio\FC02Session3wav_headMic0442.wav,five,4
